Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20
10156078.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.000000,0.000000,0.000000,0.000000,0.000000,5.500000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10158843.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.000000,0.000000,0.000000,0.000000,0.000000,5.100000,11.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10161159.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.000000,0.000000,0.000000,0.000000,0.000000,6.000000,14.200000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10163739.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.000000,0.000000,0.000000,0.000000,0.000000,5.400000,12.800000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10166185.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.700000,13.600000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10168682.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.600000,13.300000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10171229.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.500000,13.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10173522.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,6.100000,14.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10176074.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.500000,13.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10178633.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.500000,13.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10180928.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,6.100000,14.600000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10183480.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.100000,0.000000,0.000000,0.000000,0.000000,5.400000,13.200000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10185781.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.200000,0.000000,0.000000,0.000000,0.000000,6.000000,14.600000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10188327.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.200000,0.000000,0.000000,0.000000,0.000000,5.400000,13.200000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
10190874.000000,1500.000000,1500.000000,997.000000,1500.000000,2.700000,7.200000,0.000000,0.000000,0.000000,0.000000,5.400000,13.300000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-1.000000
