Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20
34234933.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,6.900000,16.400000,0.000000,16.000000,15.000000,16.000000,15.000000,-0.300000,-1.200000
34237586.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34240176.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.100000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34242472.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.100000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34245025.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.100000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34247328.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34249850.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34252406.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34254694.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34257247.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34259703.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34262045.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34264598.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34266888.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
34269437.000000,1500.000000,1500.000000,1063.000000,1492.000000,2.200000,7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,16.000000,16.000000,16.000000,16.000000,-0.300000,-1.200000
