Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20
12469741.000000,1500.000000,1500.000000,996.000000,1497.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.700000,15.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12472503.000000,1500.000000,1500.000000,996.000000,1497.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.100000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12475051.000000,1500.000000,1500.000000,996.000000,1497.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.300000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12477463.000000,1500.000000,1500.000000,996.000000,1495.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.500000,14.200000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12480015.000000,1500.000000,1500.000000,996.000000,1495.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.300000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12482303.000000,1500.000000,1500.000000,996.000000,1495.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.700000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12484863.000000,1500.000000,1500.000000,996.000000,1495.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.300000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12487358.000000,1500.000000,1500.000000,996.000000,1495.000000,1.600000,8.300000,0.000000,0.000000,0.000000,0.000000,3.400000,13.800000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12489660.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.700000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12492205.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.400000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12494497.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12497044.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.400000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12499598.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12501895.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12504447.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12506748.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12509300.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12511854.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12514144.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.700000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12516695.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12519099.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.600000,14.200000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12521488.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.700000,14.300000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12524045.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.500000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12526341.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12528895.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12531442.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.400000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12533740.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.300000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12536289.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12538583.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12541146.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12543700.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12545990.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12548536.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12550853.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.700000,14.700000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12553333.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.500000,13.800000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12555878.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12558171.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.700000,14.900000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12560734.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.300000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12563163.000000,1500.000000,1500.000000,996.000000,1497.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.500000,14.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12565533.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.600000,14.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12568084.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12570374.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.800000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12572921.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.500000,13.400000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
12575530.000000,1500.000000,1500.000000,996.000000,1495.000000,1.700000,8.200000,0.000000,0.000000,0.000000,0.000000,3.400000,13.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,-1.300000
